Date,Open,Close,Volume,NextOpen
2012-11-26,6.42,6.454,2479000,6.426
2012-11-27,6.426,6.43,4554000,6.4
2012-11-28,6.4,6.646,7626000,6.688
2012-11-29,6.688,6.738,5517000,6.726
2012-11-30,6.726,6.764,7101500,6.778
2012-12-03,6.778,6.924,10428500,6.816
2012-12-04,6.816,6.78,6316500,6.764
2012-12-05,6.764,6.742,3307500,6.764
2012-12-06,6.764,6.78,3302000,6.86
2012-12-07,6.86,6.834,3322000,6.886
2012-12-10,6.886,6.914,4649000,6.92
2012-12-11,6.92,7.056,7863000,7.042
2012-12-12,7.042,7.052,10319000,7.052
2012-12-13,7.052,6.722,10756500,6.756
2012-12-14,6.756,6.762,5115000,6.754
2012-12-17,6.754,6.88,4124500,6.852
2012-12-18,6.852,6.918,7769500,6.95
2012-12-19,6.95,6.922,6494000,6.902
2012-12-20,6.902,6.886,4606000,6.788
2012-12-21,6.788,6.8,7462000,6.728
2012-12-24,6.728,6.856,1879000,6.792
2012-12-26,6.792,6.718,3007000,6.7
2012-12-27,6.7,6.738,2805500,6.676
2012-12-28,6.676,6.644,2070500,6.6
2012-12-31,6.6,6.774,2974500,7.0
2013-01-02,7.0,7.072,5974000,7.036
2013-01-03,7.036,6.954,3710000,6.96
2013-01-04,6.96,6.88,3370000,6.96
2013-01-07,6.96,6.868,2210000,6.9
2013-01-08,6.9,6.736,6420000,6.802
2013-01-09,6.802,6.728,3490000,6.774
2013-01-10,6.774,6.706,4612500,6.808
2013-01-11,6.808,6.582,7816000,6.616
2013-01-14,6.616,6.652,4625500,6.622
2013-01-15,6.622,6.78,8121000,6.77
2013-01-16,6.77,6.82,6891000,6.832
2013-01-17,6.832,6.876,7183500,6.948
2013-01-18,6.948,6.904,17775500,6.912
2013-01-22,6.912,7.038,9601000,7.004
2013-01-23,7.004,7.2,7821500,7.2
2013-01-24,7.2,7.398,9852000,7.4
2013-01-25,7.4,7.396,6439000,7.372
2013-01-28,7.372,7.606,9930000,7.62
2013-01-29,7.62,7.59,7133000,7.57
2013-01-30,7.57,7.504,4840500,7.574
2013-01-31,7.574,7.502,4507000,7.634
2013-02-01,7.634,7.66,5503000,7.68
2013-02-04,7.68,7.548,5640000,7.6
2013-02-05,7.6,7.626,6551000,7.636
2013-02-06,7.636,7.834,9466000,7.838
2013-02-07,7.838,7.896,5983000,7.89
2013-02-08,7.89,7.848,5699000,7.596
2013-02-11,7.596,7.684,16331500,7.69
2013-02-12,7.69,7.578,11306500,7.66
2013-02-13,7.66,7.69,4834000,7.728
2013-02-14,7.728,7.654,4953500,7.7
2013-02-15,7.7,7.408,10088000,7.472
2013-02-19,7.472,7.856,13507000,7.86
2013-02-20,7.86,7.708,15610000,7.298
2013-02-21,7.298,7.032,45189000,7.144
2013-02-22,7.144,7.222,12736500,7.23
2013-02-25,7.23,6.876,14447000,6.892
2013-02-26,6.892,6.886,13814500,6.882
2013-02-27,6.882,7.02,9796000,7.178
2013-02-28,7.178,6.966,9824500,7.0
2013-03-01,7.0,6.93,7733000,6.954
2013-03-04,6.954,7.116,8788500,7.2
2013-03-05,7.2,7.33,10435000,7.402
2013-03-06,7.402,7.538,5750000,7.546
2013-03-07,7.546,7.646,5791500,7.612
2013-03-08,7.612,7.694,4560500,7.774
2013-03-11,7.774,7.82,7897500,7.78
2013-03-12,7.78,7.824,6375500,7.8
2013-03-13,7.8,7.796,4110000,7.78
2013-03-14,7.78,7.37,10105000,7.328
2013-03-15,7.328,7.058,16398000,7.06
2013-03-18,7.06,7.03,6580500,7.05
2013-03-19,7.05,7.016,5492500,7.052
2013-03-20,7.052,7.19,7115000,7.19
2013-03-21,7.19,7.202,5731500,7.24
2013-03-22,7.24,7.324,2201000,7.42
2013-03-25,7.42,7.506,11894000,7.596
2013-03-26,7.596,7.572,9041000,7.588
2013-03-27,7.588,7.632,6481500,7.646
2013-03-28,7.646,7.578,5793500,8.472
2013-04-01,8.472,8.786,70492500,8.72
2013-04-02,8.72,8.868,33262000,8.62
2013-04-03,8.62,8.22,28218000,8.222
2013-04-04,8.222,8.402,11324000,8.4
2013-04-05,8.4,8.274,7762000,8.394
2013-04-08,8.394,8.366,8395000,8.36
2013-04-09,8.36,8.1,8480500,8.14
2013-04-10,8.14,8.372,10605500,8.412
2013-04-11,8.412,8.718,17237000,8.65
2013-04-12,8.65,8.75,15747000,8.7
2013-04-15,8.7,8.66,8407000,8.838
2013-04-16,8.838,9.118,15902000,9.1
2013-04-17,9.1,9.09,10592500,9.196
2013-04-18,9.196,9.394,16839500,9.492
2013-04-19,9.492,9.566,15058500,9.72
2013-04-22,9.72,10.038,19697000,10.2
2013-04-23,10.2,10.202,18669000,10.18
2013-04-24,10.18,10.086,13150000,10.1
2013-04-25,10.1,10.4,13979500,10.626
2013-04-26,10.626,10.24,18110500,10.352
2013-04-29,10.352,10.988,18198500,11.2
2013-04-30,11.2,10.798,27613000,11.198
2013-05-01,11.198,10.656,13714000,10.77
2013-05-02,10.77,10.822,15252000,11.294
2013-05-03,11.294,10.91,16893500,11.278
2013-05-06,11.278,11.9,21833500,12.4
2013-05-07,12.4,11.102,49955000,11.5
2013-05-08,11.5,11.158,33849500,14.024
2013-05-09,14.024,13.88,143025000,13.93
2013-05-10,13.93,15.352,125413000,16.198
2013-05-13,16.198,17.559999,112084500,18.844
2013-05-14,18.844,16.648001,185819500,16.360001
2013-05-15,16.360001,16.968,84393500,18.940001
2013-05-16,18.940001,18.450001,108070000,18.5
2013-05-17,18.5,18.299999,95011000,18.224001
2013-05-20,18.224001,17.988001,41742000,17.700001
2013-05-21,17.700001,17.518,44991000,17.274
2013-05-22,17.274,17.448,42840000,16.962
2013-05-23,16.962,18.546,60111000,18.52
2013-05-24,18.52,19.416,80621000,20.309999
2013-05-28,20.309999,22.066,98459500,22.709999
2013-05-29,22.709999,20.926001,125497500,20.492001
2013-05-30,20.492001,20.99,80668500,21.252001
2013-05-31,21.252001,19.552,75860000,19.524
2013-06-03,19.524,18.518,95698000,18.549999
2013-06-04,18.549999,18.968,44280500,18.732
2013-06-05,18.732,19.073999,61124000,19.049999
2013-06-06,19.049999,19.469999,47554500,19.6
2013-06-07,19.6,20.408001,53558000,19.785999
2013-06-10,19.785999,20.01,46143000,19.636
2013-06-11,19.636,18.893999,36970000,19.360001
2013-06-12,19.360001,19.546,45963500,19.799999
2013-06-13,19.799999,19.636,29808000,20.0
2013-06-14,20.0,20.059999,32823500,20.719999
2013-06-17,20.719999,20.440001,35331000,20.35
2013-06-18,20.35,20.677999,43976500,20.412001
2013-06-19,20.412001,20.936001,42894500,20.93
2013-06-20,20.93,20.129999,50532500,20.74
2013-06-21,20.74,19.91,58593000,19.299999
2013-06-24,19.299999,20.298,35599000,20.620001
2013-06-25,20.620001,20.48,29243500,20.76
2013-06-26,20.76,21.143999,33013000,21.35
2013-06-27,21.35,21.85,43724500,21.714001
2013-06-28,21.714001,21.472,28743000,21.872
2013-07-01,21.872,23.436001,54518000,23.65
2013-07-02,23.65,23.563999,60320500,23.6
2013-07-03,23.6,23.048,24033500,23.664
2013-07-05,23.664,24.018,34093500,24.274
2013-07-08,24.274,24.322001,39071000,24.927999
2013-07-09,24.927999,24.690001,43016500,24.638
2013-07-10,24.638,24.454,28000500,24.976
2013-07-11,24.976,25.122,37418000,25.1
2013-07-12,25.1,25.98,56720000,26.606001
2013-07-15,26.606001,25.452,49612000,25.256001
2013-07-16,25.256001,21.809999,161859500,21.304001
2013-07-17,21.304001,24.049999,130145000,24.194
2013-07-18,24.194,23.806,56990500,23.700001
2013-07-19,23.700001,23.936001,29451500,23.978001
2013-07-22,23.978001,24.486,48989000,24.799999
2013-07-23,24.799999,24.548,38682000,24.893999
2013-07-24,24.893999,24.34,34345000,24.08
2013-07-25,24.08,24.813999,26421500,25.628
2013-07-26,25.628,25.878,48165500,25.864
2013-07-29,25.864,26.924,48394500,26.959999
2013-07-30,26.959999,26.348,65635000,26.514
2013-07-31,26.514,26.856001,31758500,27.0
2013-08-01,27.0,27.110001,26618000,26.917999
2013-08-02,26.917999,27.6,31349500,28.002001
2013-08-05,28.002001,28.936001,51003500,28.950001
2013-08-06,28.950001,28.43,46272500,28.378
2013-08-07,28.378,26.846001,91061000,30.870001
2013-08-08,30.870001,30.695999,136234000,30.48
2013-08-09,30.48,30.6,44638500,29.886
2013-08-12,29.886,29.476,74561000,29.9
2013-08-13,29.9,29.086,43744500,28.544001
2013-08-14,28.544001,27.872,58469000,27.285999
2013-08-15,27.285999,27.934,50896000,28.326
2013-08-16,28.326,28.4,35540500,28.686001
2013-08-19,28.686001,28.98,40188500,29.73
2013-08-20,29.73,29.916,32091000,30.0
2013-08-21,30.0,29.572001,31331500,29.844
2013-08-22,29.844,31.42,52962000,31.4
2013-08-23,31.4,32.368,64659500,33.029999
2013-08-26,33.029999,32.844002,120855500,32.459999
2013-08-27,32.459999,33.402,87834500,33.812
2013-08-28,33.812,33.290001,73700500,32.844002
2013-08-29,32.844002,33.212002,47180000,33.273998
2013-08-30,33.273998,33.799999,55142000,34.68
2013-09-03,34.68,33.787998,60305500,33.953999
2013-09-04,33.953999,34.124001,57378500,34.02
2013-09-05,34.02,33.986,33426500,33.714001
2013-09-06,33.714001,33.394001,43098500,32.624001
2013-09-09,32.624001,32.139999,71722500,32.290001
2013-09-10,32.290001,33.273998,44839000,33.282001
2013-09-11,33.282001,32.703999,29162500,32.799999
2013-09-12,32.799999,32.986,30800000,32.554001
2013-09-13,32.554001,33.108002,27006000,33.599998
2013-09-16,33.599998,33.316002,37874500,33.015999
2013-09-17,33.015999,33.245998,27484500,33.414001
2013-09-18,33.414001,33.243999,27198500,34.16
2013-09-19,34.16,35.584,77973000,35.779999
2013-09-20,35.779999,36.678001,67008500,36.896
2013-09-23,36.896,36.222,40867000,35.827999
2013-09-24,35.827999,36.466,31367000,36.712002
2013-09-25,36.712002,37.048,41263500,37.34
2013-09-26,37.34,37.728001,33072000,37.504002
2013-09-27,37.504002,38.18,29582000,37.799999
2013-09-30,37.799999,38.674,44623500,38.792
2013-10-01,38.792,38.599998,38779500,37.717999
2013-10-02,37.717999,36.189999,103877000,35.009998
2013-10-03,35.009998,34.661999,119082500,35.279999
2013-10-04,35.279999,36.195999,72070000,36.492001
2013-10-07,36.492001,36.613998,57428000,36.880001
2013-10-08,36.880001,34.945999,68786000,34.945999
2013-10-09,34.945999,33.756001,76582500,34.618
2013-10-10,34.618,34.585999,44419500,34.549999
2013-10-11,34.549999,35.740002,41555500,35.0
2013-10-14,35.0,35.944,38848000,37.056
2013-10-15,37.056,36.787998,54892500,36.98
2013-10-16,36.98,36.712002,41027000,36.708
2013-10-17,36.708,36.560001,33525000,36.830002
2013-10-18,36.830002,36.68,29654000,36.655998
2013-10-21,36.655998,34.52,57660500,34.099998
2013-10-22,34.099998,34.307999,56933500,33.782001
2013-10-23,33.782001,32.900002,66602000,33.0
2013-10-24,33.0,34.630001,54128500,34.841999
2013-10-25,34.841999,33.931999,37977500,34.035999
2013-10-28,34.035999,32.571999,39208500,32.551998
2013-10-29,32.551998,32.894001,70558500,32.925999
2013-10-30,32.925999,31.844,42009000,31.134001
2013-10-31,31.134001,31.988001,46669000,32.599998
2013-11-01,32.599998,32.433998,35903000,33.0
2013-11-04,33.0,35.040001,65602000,36.0
2013-11-05,36.0,35.362,112335500,30.962
2013-11-06,30.962,30.232,155358500,28.837999
2013-11-07,28.837999,27.954,111423500,27.296
2013-11-08,27.296,27.59,112389500,28.200001
2013-11-11,28.200001,28.940001,69988000,28.938
2013-11-12,28.938,27.559999,74926000,28.167999
2013-11-13,28.167999,27.74,63291500,27.784
2013-11-14,27.784,27.52,61018500,27.370001
2013-11-15,27.370001,27.09,49501000,27.054001
2013-11-18,27.054001,24.316,115691000,23.886
2013-11-19,23.886,25.218,99081000,25.216
2013-11-20,25.216,24.222,69248000,24.577999
2013-11-21,24.577999,24.42,59519000,24.316
2013-11-22,24.316,24.275999,55483500,24.9
2013-11-25,24.9,24.167999,51336500,23.875999
2013-11-26,23.875999,24.1,69427500,24.261999
2013-11-27,24.261999,25.388,61838000,25.954
2013-11-29,25.954,25.455999,48581000,25.27
2013-12-02,25.27,24.834,38756000,26.535999
2013-12-03,26.535999,28.940001,128412000,28.864
2013-12-04,28.864,27.790001,65738500,28.030001
2013-12-05,28.030001,28.096001,46442000,28.302
2013-12-06,28.302,27.472,39548000,27.4
2013-12-09,27.4,28.32,45307500,28.01
2013-12-10,28.01,28.438,53741000,28.375999
2013-12-11,28.375999,27.93,35689000,27.940001
2013-12-12,27.940001,29.493999,53839000,29.610001
2013-12-13,29.610001,29.530001,52959500,29.695999
2013-12-16,29.695999,29.587999,33376500,29.516001
2013-12-17,29.516001,30.492001,52475000,30.448
2013-12-18,30.448,29.596001,57909500,29.379999
2013-12-19,29.379999,28.143999,63700000,28.316
2013-12-20,28.316,28.648001,37063000,28.969999
2013-12-23,28.969999,28.709999,26927500,30.0
2013-12-24,30.0,30.282,49707500,31.007999
2013-12-26,31.007999,31.1,35647500,31.059999
2013-12-27,31.059999,30.224001,27301000,30.224001
2013-12-30,30.224001,30.488001,22337500,30.464001
2013-12-31,30.464001,30.086,21312000,29.959999
2014-01-02,29.959999,30.02,30942000,30.0
2014-01-03,30.0,29.912001,23475000,30.0
2014-01-06,30.0,29.4,26805500,29.524
2014-01-07,29.524,29.872,25170500,29.77
2014-01-08,29.77,30.256001,30816000,30.5
2014-01-09,30.5,29.506001,26910000,29.691999
2014-01-10,29.691999,29.143999,37230500,29.156
2014-01-13,29.156,27.868,31580500,28.1
2014-01-14,28.1,32.254002,138035000,33.689999
2014-01-15,33.689999,32.826,102328000,32.5
2014-01-16,32.5,34.194,59797000,34.037998
2014-01-17,34.037998,34.001999,46031000,34.248001
2014-01-21,34.248001,35.335999,48673500,35.562
2014-01-22,35.562,35.712002,35113000,35.445999
2014-01-23,35.445999,36.299999,39337000,35.57
2014-01-24,35.57,34.919998,38321500,35.032001
2014-01-27,35.032001,33.924,43582000,34.299999
2014-01-28,34.299999,35.675999,30467000,35.060001
2014-01-29,35.060001,35.046001,29677500,35.599998
2014-01-30,35.599998,36.568001,42825000,35.77
2014-01-31,35.77,36.282001,32544000,36.577999
2014-02-03,36.577999,35.422001,33824500,36.139999
2014-02-04,36.139999,35.745998,23431500,35.66
2014-02-05,35.66,34.883999,36340000,35.259998
2014-02-06,35.259998,35.675999,29208000,36.202
2014-02-07,36.202,37.306,44642500,37.868
2014-02-10,37.868,39.312,64853500,39.793999
2014-02-11,39.793999,39.324001,53549500,39.155998
2014-02-12,39.155998,39.063999,25868500,38.667999
2014-02-13,38.667999,39.925999,40146500,39.619999
2014-02-14,39.619999,39.646,30790000,41.048
2014-02-18,41.048,40.740002,46664000,40.740002
2014-02-19,40.740002,38.728001,80845000,43.001999
2014-02-20,43.001999,41.993999,90011500,42.327999
2014-02-21,42.327999,41.919998,39094000,41.751999
2014-02-24,41.751999,43.529999,41392000,46.0
2014-02-25,46.0,49.599998,163408500,51.716
2014-02-26,51.716,50.599998,123023000,52.25
2014-02-27,52.25,50.507999,89729000,49.93
2014-02-28,49.93,48.962002,72949000,47.452
2014-03-03,47.452,50.112,65446500,51.695999
2014-03-04,51.695999,50.967999,43728000,51.344002
2014-03-05,51.344002,50.532001,29678500,50.827999
2014-03-06,50.827999,50.588001,36805500,50.588001
2014-03-07,50.588001,49.242001,39061500,48.540001
2014-03-10,48.540001,47.768002,38640500,47.299999
2014-03-11,47.299999,46.882,44050500,46.299999
2014-03-12,46.299999,48.298,48772000,48.757999
2014-03-13,48.757999,47.557999,31181500,47.057999
2014-03-14,47.057999,46.194,41448500,46.990002
2014-03-17,46.990002,46.796001,29563000,47.389999
2014-03-18,47.389999,48.007999,31211500,48.278
2014-03-19,48.278,47.167999,25356500,47.231998
2014-03-20,47.231998,46.981998,19089500,47.203999
2014-03-21,47.203999,45.778,41084500,45.950001
2014-03-24,45.950001,44.034,56644000,44.827999
2014-03-25,44.827999,44.088001,39327000,44.389999
2014-03-26,44.389999,42.591999,34536500,42.473999
2014-03-27,42.473999,41.464001,47478500,42.560001
2014-03-28,42.560001,42.473999,48424000,43.299999
2014-03-31,43.299999,41.689999,41900000,41.804001
2014-04-01,41.804001,43.394001,36857000,44.0
2014-04-02,44.0,46.057999,53911500,46.060001
2014-04-03,46.060001,45.080002,54618500,45.202
2014-04-04,45.202,42.445999,56728000,41.161999
2014-04-07,41.161999,41.504002,49277500,42.009998
2014-04-08,42.009998,43.091999,34446500,43.352001
2014-04-09,43.352001,43.386002,25789500,43.363998
2014-04-10,43.363998,40.838001,36057500,40.122002
2014-04-11,40.122002,40.756001,45336000,41.52
2014-04-14,41.52,39.618,38515000,39.818001
2014-04-15,39.818001,38.782001,68296500,39.400002
2014-04-16,39.400002,39.821999,36011000,39.922001
2014-04-17,39.922001,39.624001,29634000,39.416
2014-04-21,39.416,40.875999,26291000,41.271999
2014-04-22,41.271999,43.728001,49023500,43.265999
2014-04-23,43.265999,41.598,36478000,42.161999
2014-04-24,42.161999,41.571999,27476000,40.400002
2014-04-25,40.400002,39.970001,34983500,40.0
2014-04-28,40.0,39.702,35210000,39.641998
2014-04-29,39.641998,41.383999,28895500,40.720001
2014-04-30,40.720001,41.577999,22203000,41.416
2014-05-01,41.416,41.546001,27199500,41.720001
2014-05-02,41.720001,42.181999,20434000,41.896
2014-05-05,41.896,43.321999,25735000,43.32
2014-05-06,43.32,41.456001,28183500,41.928001
2014-05-07,41.928001,40.27,50896500,36.400002
2014-05-08,36.400002,35.717999,100283000,35.972
2014-05-09,35.972,36.452,42476000,36.773998
2014-05-12,36.773998,36.933998,35011500,36.751999
2014-05-13,36.751999,38.032001,35486000,37.790001
2014-05-14,37.790001,38.124001,27033500,37.995998
2014-05-15,37.995998,37.717999,30202000,37.790001
2014-05-16,37.790001,38.312,22438500,38.144001
2014-05-19,38.144001,39.217999,22858500,39.388
2014-05-20,39.388,39.060001,27730500,39.236
2014-05-21,39.236,39.889999,26427000,40.07
2014-05-22,40.07,40.976002,31072500,40.905998
2014-05-23,40.905998,41.459999,20034000,41.703999
2014-05-27,41.703999,42.312,26705500,42.004002
2014-05-28,42.004002,42.048,27475500,42.113998
2014-05-29,42.113998,42.048,18462500,42.060001
2014-05-30,42.060001,41.554001,27905500,41.466
2014-06-02,41.466,40.939999,23340500,40.698002
2014-06-03,40.698002,40.987999,19304000,40.869999
2014-06-04,40.869999,40.798,17137000,40.894001
2014-06-05,40.894001,41.380001,20273000,41.950001
2014-06-06,41.950001,41.633999,15369000,41.59
2014-06-09,41.59,41.062,14028500,40.886002
2014-06-10,40.886002,40.459999,17573500,40.299999
2014-06-11,40.299999,40.894001,19887500,41.02
2014-06-12,41.02,40.703999,29968500,40.956001
2014-06-13,40.956001,41.284,17721500,41.352001
2014-06-16,41.352001,44.922001,66232000,44.821999
2014-06-17,44.821999,46.334,66524500,46.299999
2014-06-18,46.299999,45.424,34701000,45.776001
2014-06-19,45.776001,45.557999,43965500,45.703999
2014-06-20,45.703999,45.917999,24519500,45.902
2014-06-23,45.902,47.444,38955500,47.793999
2014-06-24,47.793999,46.5,40379500,46.610001
2014-06-25,46.610001,47.377998,29008000,47.433998
2014-06-26,47.433998,47.119999,25607000,46.938
2014-06-27,46.938,47.812,28175000,47.91
2014-06-30,47.91,48.012001,24143000,48.492001
2014-07-01,48.492001,47.944,21680500,48.132
2014-07-02,48.132,45.886002,40137000,46.257999
2014-07-03,46.257999,45.849998,25833500,45.5
2014-07-07,45.5,44.532001,29468500,43.73
2014-07-08,43.73,43.813999,39181000,44.254002
2014-07-09,44.254002,44.612,20577000,43.436001
2014-07-10,43.436001,43.891998,24319500,44.122002
2014-07-11,44.122002,43.625999,16511500,43.998001
2014-07-14,43.998001,45.34,36016000,45.346001
2014-07-15,45.346001,43.916,28592500,44.363998
2014-07-16,44.363998,43.431999,20222500,43.231998
2014-07-17,43.231998,43.080002,23247000,43.189999
2014-07-18,43.189999,44.004002,21268500,43.450001
2014-07-21,43.450001,44.108002,19111000,44.438
2014-07-22,44.438,43.916,13650000,44.001999
2014-07-23,44.001999,44.498001,15416500,44.650002
2014-07-24,44.650002,44.708,16227500,44.543999
2014-07-25,44.543999,44.714001,15435500,44.849998
2014-07-28,44.849998,44.964001,32571500,45.321999
2014-07-29,45.321999,45.001999,16912000,44.383999
2014-07-30,44.383999,45.784,24639000,45.852001
2014-07-31,45.852001,44.66,38745500,45.217999
2014-08-01,45.217999,46.653999,59479000,46.875999
2014-08-04,46.875999,47.703999,29798500,47.493999
2014-08-05,47.493999,47.698002,26943000,47.779999
2014-08-06,47.779999,49.785999,46246500,50.023998
2014-08-07,50.023998,50.478001,37394500,50.231998
2014-08-08,50.231998,49.625999,25450500,51.096001
2014-08-11,51.096001,51.863998,40506500,51.616001
2014-08-12,51.616001,51.992001,31911500,52.402
2014-08-13,52.402,52.062,34663000,52.498001
2014-08-14,52.498001,52.276001,20633000,52.296001
2014-08-15,52.296001,52.402,19339500,52.650002
2014-08-18,52.650002,51.987999,29246000,51.773998
2014-08-19,51.773998,51.352001,26674000,50.933998
2014-08-20,50.933998,51.141998,15139500,51.304001
2014-08-21,51.304001,50.868,14578000,50.908001
2014-08-22,50.908001,51.355999,14167000,51.638
2014-08-25,51.638,52.509998,21590500,52.995998
2014-08-26,52.995998,52.348,19090000,52.700001
2014-08-27,52.700001,52.650002,14925500,52.377998
2014-08-28,52.377998,52.771999,14224500,53.740002
2014-08-29,53.740002,53.939999,32235500,55.099998
2014-09-02,55.099998,56.824001,49262000,57.534
2014-09-03,57.534,56.237999,33861500,56.801998
2014-09-04,56.801998,57.208,41708500,56.509998
2014-09-05,56.509998,55.478001,55849500,55.523998
2014-09-08,55.523998,56.422001,27508000,56.598
2014-09-09,56.598,55.695999,22794000,55.900002
2014-09-10,55.900002,56.220001,18906500,56.091999
2014-09-11,56.091999,56.062,18830500,56.099998
2014-09-12,56.099998,55.84,16623000,54.874001
2014-09-15,54.874001,50.771999,82277000,51.029999
2014-09-16,51.029999,52.147999,41500500,52.481998
2014-09-17,52.481998,52.276001,25888500,52.672001
2014-09-18,52.672001,52.764,18463000,51.598
2014-09-19,51.598,51.863998,34054500,51.0
2014-09-22,51.0,50.006001,41070500,49.043999
2014-09-23,49.043999,50.082001,28293500,50.223999
2014-09-24,50.223999,50.428001,18747500,50.504002
2014-09-25,50.504002,49.389999,24171000,49.650002
2014-09-26,49.650002,49.32,18977000,48.799999
2014-09-29,48.799999,49.051998,24263500,49.383999
2014-09-30,49.383999,48.535999,21191500,48.439999
2014-10-01,48.439999,48.048,29708500,50.040001
2014-10-02,50.040001,50.284,44991000,50.612
2014-10-03,50.612,51.042,27031500,51.826
2014-10-06,51.826,52.124001,38566500,51.706001
2014-10-07,51.706001,51.914001,22427500,52.02
2014-10-08,52.02,51.855999,25275500,52.450001
2014-10-09,52.450001,51.402,36806500,48.928001
2014-10-10,48.928001,47.382,64441500,47.714001
2014-10-13,47.714001,44.917999,56343500,45.650002
2014-10-14,45.650002,45.411999,35526500,44.0
2014-10-15,44.0,45.939999,45736500,43.944
2014-10-16,43.944,45.27,26996500,46.675999
2014-10-17,46.675999,45.495998,52747000,45.344002
2014-10-20,45.344002,46.094002,17472000,46.854
2014-10-21,46.854,47.068001,20651500,46.638
2014-10-22,46.638,46.220001,20583000,46.931999
2014-10-23,46.931999,47.057999,17462000,47.254002
2014-10-24,47.254002,47.048,17316500,46.849998
2014-10-27,46.849998,44.334,47766500,45.919998
2014-10-28,45.919998,48.554001,52581500,48.226002
2014-10-29,48.226002,47.619999,24812500,47.627998
2014-10-30,47.627998,47.731998,16142000,48.501999
2014-10-31,48.501999,48.34,18876500,48.599998
2014-11-03,48.599998,48.518002,21019000,48.098
2014-11-04,48.098,47.785999,18413000,48.200001
2014-11-05,48.200001,46.194,45229500,46.897999
2014-11-06,46.897999,48.243999,76773500,48.438
2014-11-07,48.438,48.040001,25805000,47.821999
2014-11-10,47.821999,48.386002,22886000,48.509998
2014-11-11,48.509998,50.216,39744000,49.944
2014-11-12,49.944,49.82,29354000,50.124001
2014-11-13,50.124001,50.34,31180000,50.0
2014-11-14,50.0,51.736,30505500,51.498001
2014-11-17,51.498001,50.796001,20128500,51.172001
2014-11-18,51.172001,51.540001,22365000,50.122002
2014-11-19,50.122002,49.548,39592500,49.59
2014-11-20,49.59,49.742001,17936000,50.442001
2014-11-21,50.442001,48.556,37425500,49.040001
2014-11-24,49.040001,49.344002,23948500,49.470001
2014-11-25,49.470001,49.618,15799000,49.667999
2014-11-26,49.667999,49.688,9906000,49.07
2014-11-28,49.07,48.903999,10598500,48.231998
2014-12-01,48.231998,46.327999,43097000,46.914001
2014-12-02,46.914001,46.285999,29435000,45.25
2014-12-03,45.25,45.860001,26538500,45.720001
2014-12-04,45.720001,45.655998,19278000,45.734001
2014-12-05,45.734001,44.742001,30318000,44.307999
2014-12-08,44.307999,42.872002,46128000,41.868
2014-12-09,41.868,43.377998,47157500,42.826
2014-12-10,42.826,41.967999,36570500,42.105999
2014-12-11,42.105999,41.776001,33472000,40.964001
2014-12-12,40.964001,41.400002,35869000,41.858002
2014-12-15,41.858002,40.807999,26091500,40.178001
2014-12-16,40.178001,39.562,42130500,38.612
2014-12-17,38.612,41.164001,36839000,42.476002
2014-12-18,42.476002,43.652,37416500,44.037998
2014-12-19,44.037998,43.858002,34552500,44.0
2014-12-22,44.0,44.52,23997000,44.762001
2014-12-23,44.762001,44.194,22528500,43.953999
2014-12-24,43.953999,44.452,6661000,44.301998
2014-12-26,44.301998,45.563999,16635000,45.380001
2014-12-29,45.380001,45.141998,14012500,44.798
2014-12-30,44.798,44.445999,14516000,44.618
2014-12-31,44.618,44.481998,11487500,44.574001
2015-01-02,44.574001,43.862,23822000,42.91
2015-01-05,42.91,42.018002,26842500,42.012001
2015-01-06,42.012001,42.256001,31309500,42.669998
2015-01-07,42.669998,42.189999,14842000,42.562
2015-01-08,42.562,42.124001,17212500,41.784
2015-01-09,41.784,41.332001,23341500,40.610001
2015-01-12,40.610001,40.442001,29751500,40.664001
2015-01-13,40.664001,40.849998,22386500,37.166
2015-01-14,37.166,38.537998,57759500,38.897999
2015-01-15,38.897999,38.374001,26082500,38.139999
2015-01-16,38.139999,38.613998,18016000,38.773998
2015-01-20,38.773998,38.386002,22516000,37.91
2015-01-21,37.91,39.313999,20765000,39.400002
2015-01-22,39.400002,40.324001,20584500,40.057999
2015-01-23,40.057999,40.257999,17193000,40.366001
2015-01-26,40.366001,41.310001,16172500,40.883999
2015-01-27,40.883999,41.195999,13905000,41.222
2015-01-28,41.222,39.874001,15748000,40.214001
2015-01-29,40.214001,41.040001,17740500,40.792
2015-01-30,40.792,40.720001,15035000,40.793999
2015-02-02,40.793999,42.188,20746000,42.644001
2015-02-03,42.644001,43.672001,24131000,43.658001
2015-02-04,43.658001,43.709999,16527000,43.976002
2015-02-05,43.976002,44.198002,17614500,44.400002
2015-02-06,44.400002,43.472,16219500,43.076
2015-02-09,43.076,43.495998,17362000,43.509998
2015-02-10,43.509998,43.257999,26952500,42.442001
2015-02-11,42.442001,42.560001,48845500,38.714001
2015-02-12,38.714001,40.576,78248000,40.580002
2015-02-13,40.580002,40.754002,30955000,41.139999
2015-02-17,41.139999,40.869999,19898000,40.834
2015-02-18,40.834,40.891998,13568000,41.0
2015-02-19,41.0,42.341999,25770500,42.155998
2015-02-20,42.155998,43.422001,29910500,43.132
2015-02-23,43.132,41.467999,42499000,41.458
2015-02-24,41.458,40.821999,33018000,40.987999
2015-02-25,40.987999,40.751999,19547500,40.799999
2015-02-26,40.799999,41.438,32364500,41.380001
2015-02-27,41.380001,40.667999,19410500,40.540001
